model,pid,recommendation,positive,recall,precision,f1,wcoverage
gpt-4o-2024-08-06,755179,Castle on the Hill - by Ed Sheeran,FALSE,0.6,1,0.7499999999999999,0.30833333333333335
gpt-4o-2024-08-06,755179,HUMBLE. - by Kendrick Lamar,TRUE,0,0,NA,0.4527777777777778
gpt-4o-2024-08-06,755179,Mask Off - by Future,TRUE,0.2,1,0.33333333333333337,0.4305555555555556
gpt-4o-2024-08-06,755179,Shape of You - by Ed Sheeran,FALSE,0,0,NA,0.4388888888888889
gpt-4o-2024-08-06,783397,Holocene - by Bon Iver,TRUE,0.6666666666666666,0.4,0.5,0.7444444444444444
gpt-4o-2024-08-06,783397,Party in the USA - by Miley Cyrus,FALSE,0.16666666666666666,1,0.2857142857142857,0.29444444444444445
gpt-4o-2024-08-06,783397,Slow Burn - by Kacey Musgraves,TRUE,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5055555555555555
gpt-4o-2024-08-06,783397,Thunderstruck - by AC/DC,FALSE,0.5,1,0.6666666666666666,1.011111111111111
gpt-4o-2024-08-06,808716,Bohemian Rhapsody - by Queen,FALSE,0.6666666666666666,0.4,0.5,0.47222222222222215
gpt-4o-2024-08-06,808716,Broccoli (feat. Lil Yachty) - by DRAM,TRUE,1,0.6,0.7499999999999999,0.7416666666666667
gpt-4o-2024-08-06,808716,Clair de Lune - by Claude Debussy,FALSE,0.75,0.6,0.6666666666666665,0.3111111111111111
gpt-4o-2024-08-06,808716,Sunday Candy - by Donnie Trumpet & The Social Experiment,TRUE,1,0.75,0.8571428571428571,0.44999999999999996
gpt-4o-2024-08-06,828407,Happy - by Pharrell Williams,FALSE,0.25,1,0.4,0.7694444444444444
gpt-4o-2024-08-06,828407,Shape of You - by Ed Sheeran,FALSE,0.6,0.75,0.6666666666666665,0.027777777777777762
gpt-4o-2024-08-06,828407,Somebody's Watching Me - by Rockwell,TRUE,0.6666666666666666,0.5,0.5714285714285715,0.5916666666666667
gpt-4o-2024-08-06,828407,This Is Halloween - by The Citizens of Halloween,TRUE,0.75,1,0.8571428571428571,0.4583333333333333
gpt-4o-2024-08-06,833690,Bohemian Rhapsody - by Queen,FALSE,0,0,NA,0.12499999999999997
gpt-4o-2024-08-06,833690,Slide - by Calvin Harris,TRUE,0.5,1,0.6666666666666666,0.3055555555555555
gpt-4o-2024-08-06,833690,Someone Like You - by Adele,FALSE,0.5,0.6666666666666666,0.5714285714285715,0.4916666666666667
gpt-4o-2024-08-06,833690,Unforgettable - by French Montana,TRUE,0.5,1,0.6666666666666666,0.4111111111111111
gpt-4o-2024-08-06,838431,Bohemian Rhapsody - by Queen,FALSE,0.3333333333333333,1,0.5,0.7166666666666667
gpt-4o-2024-08-06,838431,Budapest - by George Ezra,TRUE,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7444444444444444
gpt-4o-2024-08-06,838431,Shut Up and Dance - by WALK THE MOON,TRUE,1,0.3333333333333333,0.5,1
gpt-4o-2024-08-06,838431,WAP - by Cardi B ft. Megan Thee Stallion,FALSE,0.25,1,0.4,0.04444444444444445
gpt-4o-2024-08-06,858725,"Be Still, My Soul - by David Archuleta",TRUE,0.5,1,0.6666666666666666,0.6722222222222222
gpt-4o-2024-08-06,858725,"Come, Thou Fount of Every Blessing - by Mack Wilberg",TRUE,1,0.5,0.6666666666666666,0.6944444444444444
gpt-4o-2024-08-06,858725,Thunderstruck - by AC/DC,FALSE,1,0.6666666666666666,0.8,0.049999999999999975
gpt-4o-2024-08-06,858725,Uptown Funk - by Mark Ronson ft. Bruno Mars,FALSE,1,0.6666666666666666,0.8,0.06666666666666664
gpt-4o-2024-08-06,901210,Clair de Lune - by Claude Debussy,FALSE,1,0.3333333333333333,0.5,0.8833333333333332
gpt-4o-2024-08-06,901210,Enter Sandman - by Metallica,TRUE,1,0.3333333333333333,0.5,0.3138888888888889
gpt-4o-2024-08-06,901210,Fuel - by Metallica,TRUE,1,0.8333333333333334,0.9090909090909091,0.32777777777777783
gpt-4o-2024-08-06,901210,Someone Like You - by Adele,FALSE,1,0.16666666666666666,0.2857142857142857,1
gpt-4o-2024-08-06,901826,Bohemian Rhapsody - by Queen,FALSE,0.3333333333333333,1,0.5,0.12499999999999997
gpt-4o-2024-08-06,901826,Electric Feel - by MGMT,TRUE,0.3333333333333333,0.25,0.28571428571428575,-0.019444444444444434
gpt-4o-2024-08-06,901826,Sunset Lover - by Petit Biscuit,TRUE,1,0.5,0.6666666666666666,0.25277777777777777
gpt-4o-2024-08-06,901826,Uptown Funk - by Mark Ronson ft. Bruno Mars,FALSE,0.5,0.6666666666666666,0.5714285714285715,0.7638888888888888
gpt-4o-2024-08-06,901947,Blurred Lines - by Robin Thicke ft. T.I. & Pharrell,TRUE,0.5,0.6666666666666666,0.5714285714285715,0.3638888888888889
gpt-4o-2024-08-06,901947,Let It Go - by Idina Menzel,FALSE,0.25,1,0.4,0.26666666666666666
gpt-4o-2024-08-06,901947,SexyBack - by Justin Timberlake,TRUE,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.42777777777777776
gpt-4o-2024-08-06,901947,Shape of You - by Ed Sheeran,FALSE,0.25,1,0.4,0.4305555555555555
gpt-4o-2024-08-06,902402,Beautiful Girls - by Sean Kingston,TRUE,0,0,NA,0.39166666666666666
gpt-4o-2024-08-06,902402,Bohemian Rhapsody - by Queen,FALSE,0,0,NA,0.5361111111111111
gpt-4o-2024-08-06,902402,Enter Sandman - by Metallica,FALSE,1,0.6666666666666666,0.8,0.5527777777777778
gpt-4o-2024-08-06,902402,With You - by Chris Brown,TRUE,0,0,NA,0.5861111111111111
gpt-4o-2024-08-06,913475,Bohemian Rhapsody - by Queen,FALSE,1,0.8333333333333334,0.9090909090909091,0.5916666666666667
gpt-4o-2024-08-06,913475,California - by Radical Something,TRUE,1,0.8333333333333334,0.9090909090909091,0.3916666666666666
gpt-4o-2024-08-06,913475,Enter Sandman - by Metallica,FALSE,1,0.6666666666666666,0.8,0.2638888888888889
gpt-4o-2024-08-06,913475,Step Right Up - by Radical Something,TRUE,1,1,1,0.3194444444444444
gpt-4o-2024-08-06,918267,Body Like a Back Road - by Sam Hunt,FALSE,0,0,NA,0.5333333333333333
gpt-4o-2024-08-06,918267,Remember When - by Alan Jackson,TRUE,1,1,1,0.4027777777777778
gpt-4o-2024-08-06,918267,Save a Horse (Ride a Cowboy) - by Big & Rich,FALSE,0.5,1,0.6666666666666666,0.5388888888888889
gpt-4o-2024-08-06,918267,The Good Stuff - by Kenny Chesney,TRUE,0.75,0.75,0.75,0.4444444444444444
gpt-4o-2024-08-06,924282,Cherry Wine - by Hozier,TRUE,0.3333333333333333,0.5,0.4,0.6444444444444445
gpt-4o-2024-08-06,924282,Party in the USA - by Miley Cyrus,FALSE,1,0.6,0.7499999999999999,0.17777777777777776
gpt-4o-2024-08-06,924282,The Night We Met - by Lord Huron,TRUE,0.75,1,0.8571428571428571,0.4
gpt-4o-2024-08-06,924282,Uptown Funk - by Mark Ronson ft. Bruno Mars,FALSE,0.75,0.6,0.6666666666666665,0.48055555555555557
gpt-4o-2024-08-06,935018,Bohemian Rhapsody - by Queen,FALSE,0.6666666666666666,0.5,0.5714285714285715,0.11944444444444444
gpt-4o-2024-08-06,935018,Only Girl (In The World) - by Rihanna,TRUE,1,0.75,0.8571428571428571,0.7388888888888888
gpt-4o-2024-08-06,935018,Shape of You - by Ed Sheeran,FALSE,1,0.3333333333333333,0.5,0.9083333333333332
gpt-4o-2024-08-06,935018,This Is What You Came For - by Calvin Harris ft. Rihanna,TRUE,1,0.8,0.888888888888889,0.4638888888888889
gpt-4o-2024-08-06,950280,Clair de Lune - by Claude Debussy,FALSE,0.2,1,0.33333333333333337,0.4972222222222222
gpt-4o-2024-08-06,950280,Get Lucky - by Daft Punk ft. Pharrell Williams,TRUE,0.5,0.6666666666666666,0.5714285714285715,0.38055555555555554
gpt-4o-2024-08-06,950280,Someone Like You - by Adele,FALSE,0.5,0.6666666666666666,0.5714285714285715,0.2722222222222222
gpt-4o-2024-08-06,950280,Uptown Funk - by Mark Ronson ft. Bruno Mars,TRUE,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1722222222222222
gpt-4o-2024-08-06,961992,Beachin' - by Jake Owen,TRUE,0.5,0.6666666666666666,0.5714285714285715,0.46944444444444444
gpt-4o-2024-08-06,961992,Bohemian Rhapsody - by Queen,FALSE,0,0,NA,0.18333333333333332
gpt-4o-2024-08-06,961992,Shape of You - by Ed Sheeran,FALSE,0,0,NA,-0.19444444444444442
gpt-4o-2024-08-06,961992,Sunshine & Whiskey - by Frankie Ballard,TRUE,0.5,0.6666666666666666,0.5714285714285715,0.375
gpt-4o-2024-08-06,970319,Happy - by Pharrell Williams,FALSE,1,0.4,0.5714285714285715,0.6666666666666666
gpt-4o-2024-08-06,970319,Now We Are Free - by Hans Zimmer & Lisa Gerrard,TRUE,0.8333333333333334,1,0.9090909090909091,0.2861111111111111
gpt-4o-2024-08-06,970319,Shape of You - by Ed Sheeran,FALSE,1,0.6666666666666666,0.8,0.14444444444444443
gpt-4o-2024-08-06,970319,Time - by Hans Zimmer,TRUE,0.8,0.8,0.8000000000000002,0.3666666666666667
gpt-4o-2024-08-06,976557,Clair de Lune - by Claude Debussy,FALSE,0.3333333333333333,1,0.5,0.6333333333333333
gpt-4o-2024-08-06,976557,My Heart Will Go On - by Celine Dion,FALSE,1,1,1,0.6583333333333333
gpt-4o-2024-08-06,976557,On the Road Again - by Willie Nelson,TRUE,0.5,0.3333333333333333,0.4,0.7527777777777778
gpt-4o-2024-08-06,976557,Take It Easy - by Eagles,TRUE,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7277777777777777
gpt-4o-2024-08-06,978945,Blinding Lights - by The Weeknd,FALSE,0,0,NA,0.9611111111111109
gpt-4o-2024-08-06,978945,Shape of You - by Ed Sheeran,FALSE,0.25,1,0.4,0.525
gpt-4o-2024-08-06,978945,Take On Me - by a-ha,TRUE,0.5,0.25,0.3333333333333333,0.7027777777777777
gpt-4o-2024-08-06,978945,Walk Like an Egyptian - by The Bangles,TRUE,0.25,0.5,0.3333333333333333,0.22777777777777777
gpt-4o-2024-08-06,989414,Electric Feel - by MGMT,TRUE,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3222222222222222
gpt-4o-2024-08-06,989414,Enter Sandman - by Metallica,FALSE,0.3333333333333333,1,0.5,0.25833333333333336
gpt-4o-2024-08-06,989414,Feels Like We Only Go Backwards - by Tame Impala,TRUE,0,0,NA,0.3472222222222222
gpt-4o-2024-08-06,989414,I Will Always Love You - by Whitney Houston,FALSE,0.3333333333333333,1,0.5,0.3833333333333333
llama3-70b-8192,12377,"EARFQUAKE - by Tyler, The Creator",TRUE,0,0,NA,0.43333333333333335
llama3-70b-8192,12377,God's Plan - by Drake,TRUE,0.5,0.3333333333333333,0.4,0.8416666666666666
llama3-70b-8192,12377,Hotel California - by Eagles,FALSE,0,0,NA,0.625
llama3-70b-8192,12377,I Will Always Love You - by Whitney Houston,FALSE,0.2,1,0.33333333333333337,0.4388888888888889
llama3-70b-8192,39560,Pumped Up Kicks - by Foster the People,FALSE,0.25,1,0.4,0.4972222222222222
llama3-70b-8192,39560,Someone Like You - by Adele,TRUE,1,0.6666666666666666,0.8,0.4972222222222222
llama3-70b-8192,39560,Tears Dry on Their Own - by Amy Winehouse,TRUE,0.3333333333333333,1,0.5,0.34444444444444444
llama3-70b-8192,39560,Uptown Funk - by Mark Ronson ft. Bruno Mars,FALSE,0.3333333333333333,1,0.5,0.7055555555555555
llama3-70b-8192,47551,Hotel California - by Eagles,FALSE,1,0.6666666666666666,0.8,0.25555555555555554
llama3-70b-8192,47551,My Funny Valentine - by Chet Baker,TRUE,1,0.6666666666666666,0.8,0.22499999999999998
llama3-70b-8192,47551,Uptown Funk - by Mark Ronson ft. Bruno Mars,FALSE,1,0.6666666666666666,0.8,0.4027777777777778
llama3-70b-8192,47551,Watermelon Man - by Herbie Hancock,TRUE,0.75,0.6,0.6666666666666665,0.3416666666666667
llama3-70b-8192,66462,Blackbird - by The Beatles,FALSE,0,0,NA,0.125
llama3-70b-8192,66462,Happy - by Pharrell Williams,TRUE,0.75,1,0.8571428571428571,0.8777777777777778
llama3-70b-8192,66462,Stairway to Heaven - by Led Zeppelin,FALSE,0,0,NA,0.7166666666666667
llama3-70b-8192,66462,Sweet but Psycho - by Ava Max,TRUE,0.4,1,0.5714285714285715,0.3194444444444444
llama3-70b-8192,70116,Electric - by Alina Baraz feat. Khalid,TRUE,1,0.3333333333333333,0.5,0.09166666666666667
llama3-70b-8192,70116,Get You - by Daniel Caesar,TRUE,1,0.3333333333333333,0.5,0.5499999999999999
llama3-70b-8192,70116,Uptown Funk - by Mark Ronson ft. Bruno Mars,FALSE,0,0,NA,0.038888888888888876
llama3-70b-8192,70116,We Will Rock You - by Queen,FALSE,0,0,NA,0.5666666666666667
llama3-70b-8192,72304,Clair de Lune - by Claude Debussy,FALSE,0.2,1,0.33333333333333337,0.39722222222222225
llama3-70b-8192,72304,Enter Sandman - by Metallica,FALSE,0.3333333333333333,1,0.5,0.6888888888888889
llama3-70b-8192,72304,Mr. Brightside - by The Killers,TRUE,0.5,0.25,0.3333333333333333,0.4861111111111111
llama3-70b-8192,72304,SexyBack - by Justin Timberlake,TRUE,0.75,0.75,0.75,0.7194444444444444
llama3-70b-8192,97461,Happy - by Pharrell Williams,FALSE,1,0.6666666666666666,0.8,0.375
llama3-70b-8192,97461,I'm Not Okay (I Promise) - by My Chemical Romance,TRUE,1,0.16666666666666666,0.2857142857142857,1
llama3-70b-8192,97461,"Sugar, We're Goin Down - by Fall Out Boy",TRUE,1,0.3333333333333333,0.5,0.7555555555555554
llama3-70b-8192,97461,Uptown Funk - by Mark Ronson ft. Bruno Mars,FALSE,1,1,1,0.3055555555555555
llama3-70b-8192,101440,Enter Sandman - by Metallica,FALSE,1,0.5,0.6666666666666666,0.1722222222222222
llama3-70b-8192,101440,Skinny Love - by Bon Iver,TRUE,1,0.5,0.6666666666666666,0.6333333333333333
llama3-70b-8192,101440,Stay With Me - by Sam Smith,TRUE,1,0.5,0.6666666666666666,0.17499999999999996
llama3-70b-8192,101440,Uptown Funk - by Mark Ronson ft. Bruno Mars,FALSE,1,0.6666666666666666,0.8,0.2277777777777778
llama3-70b-8192,105584,God Is Able - by Hillsong United,TRUE,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.34444444444444444
llama3-70b-8192,105584,Hotel California - by Eagles,FALSE,0.25,1,0.4,0.6916666666666667
llama3-70b-8192,105584,Uptown Funk - by Mark Ronson ft. Bruno Mars,FALSE,0.2,1,0.33333333333333337,0.30000000000000004
llama3-70b-8192,105584,Who You Say I Am - by Hillsong Worship,TRUE,0.5,1,0.6666666666666666,0.38888888888888884
llama3-70b-8192,108488,First Day of My Life - by Bright Eyes,TRUE,1,0.6666666666666666,0.8,0.9166666666666666
llama3-70b-8192,108488,Home - by Edward Sharpe & The Magnetic Zeros,TRUE,1,0.3333333333333333,0.5,0.8027777777777778
llama3-70b-8192,108488,Pumped Up Kicks - by Foster the People,FALSE,0.25,1,0.4,0.18611111111111112
llama3-70b-8192,108488,Uptown Funk - by Mark Ronson ft. Bruno Mars,FALSE,0,0,NA,0.7638888888888888
llama3-70b-8192,121994,6 Foot 7 Foot - by Lil Wayne,TRUE,0.6666666666666666,1,0.8,0.5138888888888888
llama3-70b-8192,121994,Hotel California - by Eagles,FALSE,1,0.8,0.888888888888889,0.25555555555555554
llama3-70b-8192,121994,Love Story - by Taylor Swift,FALSE,0.5,1,0.6666666666666666,0.4583333333333333
llama3-70b-8192,121994,Started From the Bottom - by Drake,TRUE,0.3333333333333333,1,0.5,0.6472222222222221
llama3-70b-8192,122684,Hallelujah - by Jeff Buckley,FALSE,0,0,NA,0.7194444444444444
llama3-70b-8192,122684,Into You - by Ariana Grande,TRUE,0.6,0.75,0.6666666666666665,0.4388888888888889
llama3-70b-8192,122684,Stairway to Heaven - by Led Zeppelin,FALSE,0,0,NA,0.6194444444444444
llama3-70b-8192,122684,Treat You Better - by Shawn Mendes,TRUE,0.6666666666666666,0.5,0.5714285714285715,0.4305555555555556
llama3-70b-8192,124069,Fast Car - by Tracy Chapman,TRUE,0.5,1,0.6666666666666666,0.8638888888888887
llama3-70b-8192,124069,Skinny Love - by Bon Iver,TRUE,0.5,0.25,0.3333333333333333,-0.05833333333333332
llama3-70b-8192,124069,Uptown Funk - by Mark Ronson ft. Bruno Mars,FALSE,1,0.3333333333333333,0.5,0.8777777777777778
llama3-70b-8192,124069,We Will Rock You - by Queen,FALSE,0.16666666666666666,1,0.2857142857142857,0.3055555555555555
llama3-70b-8192,126329,Hallelujah - by Jeff Buckley,FALSE,0.25,1,0.4,0.4083333333333333
llama3-70b-8192,126329,SexyBack - by Justin Timberlake,TRUE,0.3333333333333333,1,0.5,0.48333333333333334
llama3-70b-8192,126329,Stairway to Heaven - by Led Zeppelin,FALSE,0,0,NA,0.2972222222222222
llama3-70b-8192,126329,Uptown Funk - by Mark Ronson ft. Bruno Mars,TRUE,0.5,0.3333333333333333,0.4,0.8694444444444444
llama3-70b-8192,127088,I'll Stand by You - by The Pretenders,TRUE,1,0.6666666666666666,0.8,0.32777777777777783
llama3-70b-8192,127088,Lean on Me - by Bill Withers,TRUE,1,0.8,0.888888888888889,0.48055555555555557
llama3-70b-8192,127088,Master of Puppets - by Metallica,FALSE,0.3333333333333333,1,0.5,0.5805555555555555
llama3-70b-8192,127088,Windowlicker - by Aphex Twin,FALSE,0.16666666666666666,1,0.2857142857142857,0.3111111111111111
llama3-70b-8192,129906,Best Day of My Life - by American Authors,TRUE,1,0.6666666666666666,0.8,0.7277777777777777
llama3-70b-8192,129906,Hypnotize - by The Notorious B.I.G.,FALSE,0.2,1,0.33333333333333337,0.38055555555555554
llama3-70b-8192,129906,Stairway to Heaven - by Led Zeppelin,FALSE,0.25,1,0.4,0.7388888888888888
llama3-70b-8192,129906,Wake Me Up - by Avicii,TRUE,1,0.5,0.6666666666666666,0.9805555555555554
llama3-70b-8192,136224,I Want You Back - by The Jackson 5,TRUE,0.3333333333333333,0.25,0.28571428571428575,0.6749999999999999
llama3-70b-8192,136224,My Girl - by The Temptations,TRUE,1,1,1,0.5305555555555556
llama3-70b-8192,136224,Smells Like Teen Spirit - by Nirvana,FALSE,0,0,NA,0.30277777777777776
llama3-70b-8192,136224,Uptown Funk - by Mark Ronson ft. Bruno Mars,FALSE,0,0,NA,0.16111111111111115
llama3-70b-8192,138649,Electric - by Alina Baraz feat. Khalid,TRUE,0,0,NA,0.46388888888888885
llama3-70b-8192,138649,Get You - by Daniel Caesar,TRUE,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.07777777777777778
llama3-70b-8192,138649,Uptown Funk - by Mark Ronson ft. Bruno Mars,FALSE,0,0,NA,0.12777777777777782
llama3-70b-8192,138649,We Will Rock You - by Queen,FALSE,0,0,NA,0.0777777777777778
llama3-70b-8192,148000,Lullaby - by The Cure,FALSE,1,0.6666666666666666,0.8,0.4472222222222222
llama3-70b-8192,148000,Rise and Shine - by The Notwist,TRUE,1,0.6666666666666666,0.8,0.4277777777777778
llama3-70b-8192,148000,Sleep - by Max Richter,FALSE,1,0.5,0.6666666666666666,0.6527777777777778
llama3-70b-8192,148000,Wake Up Call - by Theory of a Deadman,TRUE,1,0.6666666666666666,0.8,0.475
llama3-70b-8192,157594,Hotel California - by Eagles,FALSE,0.3333333333333333,1,0.5,0.6916666666666667
llama3-70b-8192,157594,I Will Always Love You - by Whitney Houston,FALSE,0.25,1,0.4,0.3638888888888889
llama3-70b-8192,157594,Scary Monsters and Nice Sprites - by Skrillex,TRUE,1,0.4,0.5714285714285715,0.34444444444444444
llama3-70b-8192,157594,Tsunami - by Dash Berlin,TRUE,0.6,1,0.7499999999999999,0.4472222222222222
llama3-70b-8192,170573,Country Again - by Thomas Rhett,TRUE,1,0.5,0.6666666666666666,0.8638888888888888
llama3-70b-8192,170573,Hotel California - by Eagles,FALSE,0,0,NA,0.3583333333333333
llama3-70b-8192,170573,Symphony No. 9 - by Ludwig van Beethoven,FALSE,0,0,NA,0.14444444444444446
llama3-70b-8192,170573,There Was This Girl - by Riley Green,TRUE,0.8,1,0.888888888888889,0.3666666666666667
llama3-70b-8192,172412,As Long as You Love Me - by Justin Bieber,TRUE,1,0.75,0.8571428571428571,0.611111111111111
llama3-70b-8192,172412,Hotel California - by Eagles,FALSE,0,0,NA,0.4611111111111111
llama3-70b-8192,172412,Ride - by Twenty One Pilots,TRUE,0.3333333333333333,0.5,0.4,0.4666666666666667
llama3-70b-8192,172412,Symphony No. 9 - by Ludwig van Beethoven,FALSE,0,0,NA,0.29444444444444445
llama3-70b-8192,173203,Country Roads - by John Denver,FALSE,0,0,NA,0.6777777777777778
llama3-70b-8192,173203,"Eastside - by benny blanco, Halsey, and Khalid",TRUE,0.6666666666666666,0.4,0.5,0.4722222222222222
llama3-70b-8192,173203,Enter Sandman - by Metallica,FALSE,0,0,NA,0.9083333333333332
llama3-70b-8192,173203,Love Lies - by Khalid & Normani,TRUE,0.75,0.75,0.75,0.5194444444444444
llama3-70b-8192,202997,Bohemian Rhapsody - by Queen,FALSE,0,0,NA,0.2361111111111111
llama3-70b-8192,202997,Stairway to Heaven - by Led Zeppelin,FALSE,0.25,1,0.4,0.29444444444444445
llama3-70b-8192,202997,The Chicken Dance - by Werner Thomas,TRUE,1,0.75,0.8571428571428571,0.5166666666666667
llama3-70b-8192,202997,The Monster Mash - by Bobby 'Boris' Pickett,TRUE,0.5,0.6666666666666666,0.5714285714285715,0.33055555555555555
llama3-70b-8192,214615,Dark Horse - by Katy Perry,TRUE,1,0.5,0.6666666666666666,0.4027777777777778
llama3-70b-8192,214615,Eastside - by H.E.R.,TRUE,0.75,0.75,0.75,0.2583333333333333
llama3-70b-8192,214615,I'm Yours - by Jason Mraz,FALSE,0,0,NA,0.3138888888888889
llama3-70b-8192,214615,Uptown Funk - by Mark Ronson ft. Bruno Mars,FALSE,0,0,NA,0.17777777777777776
llama3-70b-8192,216471,1985 - by J. Cole,TRUE,0.75,0.75,0.75,0.03888888888888892
llama3-70b-8192,216471,Dang! - by Mac Miller,TRUE,0.5,1,0.6666666666666666,0.7305555555555555
llama3-70b-8192,216471,Happy - by Pharrell Williams,FALSE,0,0,NA,0.2361111111111111
llama3-70b-8192,216471,Stairway to Heaven - by Led Zeppelin,FALSE,0.5,0.5,0.5,0.325
llama3-70b-8192,229291,Bartier Cardi - by Cardi B,TRUE,0.5,1,0.6666666666666666,0.5527777777777778
llama3-70b-8192,229291,God's Plan - by Drake,TRUE,0,0,NA,0.27777777777777773
llama3-70b-8192,229291,Hotel California - by Eagles,FALSE,0,0,NA,0.6361111111111111
llama3-70b-8192,229291,Sweet but Psycho - by Ava Max,FALSE,0.25,1,0.4,0.43333333333333335
llama3-70b-8192,243049,Finesse - by Bruno Mars,TRUE,0,0,NA,0.1
llama3-70b-8192,243049,God's Plan - by Drake,TRUE,0.3333333333333333,1,0.5,0.2916666666666667
llama3-70b-8192,243049,Stairway to Heaven - by Led Zeppelin,FALSE,0,0,NA,0.09999999999999998
llama3-70b-8192,243049,Viva la Vida - by Coldplay,FALSE,0,0,NA,0.1388888888888889
llama3-70b-8192,243398,"Give Me Everything - by Pitbull feat. Ne-Yo, Afrojack, & Nayer",TRUE,0,0,NA,0.17777777777777778
llama3-70b-8192,243398,Hallelujah - by Jeff Buckley,FALSE,0,0,NA,0.04166666666666666
llama3-70b-8192,243398,Sexy and I Know It - by LMFAO,TRUE,0.3333333333333333,0.5,0.4,0.20833333333333334
llama3-70b-8192,243398,Stairway to Heaven - by Led Zeppelin,FALSE,0,0,NA,0.09444444444444447
llama3-70b-8192,244107,Hotel California - by Eagles,FALSE,0.3333333333333333,1,0.5,0.4805555555555555
llama3-70b-8192,244107,Scary Monsters and Nice Sprites - by Skrillex,TRUE,0.6666666666666666,1,0.8,0.8055555555555556
llama3-70b-8192,244107,Stairway to Heaven - by Led Zeppelin,FALSE,0.3333333333333333,1,0.5,0.5777777777777777
llama3-70b-8192,244107,Tsunami - by Dash Berlin,TRUE,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.9083333333333333
llama3-70b-8192,246489,Ain't No Rest for the Wicked - by Cage The Elephant,TRUE,1,0.8,0.888888888888889,0.38888888888888884
llama3-70b-8192,246489,First Day of My Life - by Bright Eyes,TRUE,1,0.8333333333333334,0.9090909090909091,0.44166666666666665
llama3-70b-8192,246489,Uptown Funk - by Mark Ronson ft. Bruno Mars,FALSE,0.8,1,0.888888888888889,0.38333333333333336
llama3-70b-8192,246489,We Found Love - by Rihanna ft. Calvin Harris,FALSE,1,0.8333333333333334,0.9090909090909091,0.39722222222222225
llama3-70b-8192,260786,Ay Vamos - by J Balvin,TRUE,0,0,NA,0.3833333333333333
llama3-70b-8192,260786,Hotel California - by Eagles,FALSE,0.25,1,0.4,0.36111111111111116
llama3-70b-8192,260786,Obsesión - by Aventura,TRUE,1,0.6,0.7499999999999999,0.18333333333333332
llama3-70b-8192,260786,Uptown Funk - by Mark Ronson ft. Bruno Mars,FALSE,0.25,1,0.4,0.41388888888888886
llama3-70b-8192,299136,Hallelujah - by Jeff Buckley,FALSE,0,0,NA,0.36944444444444446
llama3-70b-8192,299136,Pumped Up Kicks - by Foster the People,TRUE,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3888888888888889
llama3-70b-8192,299136,Stairway to Heaven - by Led Zeppelin,FALSE,0,0,NA,0.9222222222222222
llama3-70b-8192,299136,iSpy (feat. Lil Yachty) - by Kyle,TRUE,0.75,0.75,0.75,0.4722222222222222
llama3-70b-8192,302147,Hypnotize - by The Notorious B.I.G.,FALSE,0.2,1,0.33333333333333337,0.4305555555555555
llama3-70b-8192,302147,Life is a Highway - by Rascal Flatts,TRUE,1,1,1,1
llama3-70b-8192,302147,Mr. Brightside - by The Killers,TRUE,0.25,1,0.4,0.4666666666666667
llama3-70b-8192,302147,Someone Like You - by Adele,FALSE,0.5,0.3333333333333333,0.4,0.7999999999999999
llama3-70b-8192,302573,Hallelujah - by Jeff Buckley,FALSE,0,0,NA,-0.27499999999999997
llama3-70b-8192,302573,No Scrubs - by TLC,TRUE,0.5,0.6666666666666666,0.5714285714285715,0.3527777777777778
llama3-70b-8192,302573,Rhythm Is a Dancer - by Snap!,TRUE,0,0,NA,-0.17777777777777778
llama3-70b-8192,302573,Stairway to Heaven - by Led Zeppelin,FALSE,0,0,NA,0.3666666666666667
llama3-70b-8192,308573,Skinny Love - by Bon Iver,TRUE,0.3333333333333333,1,0.5,0.7972222222222222
llama3-70b-8192,308573,Stay with Me - by Sam Smith,TRUE,0.25,1,0.4,0.4388888888888889
llama3-70b-8192,308573,Uptown Funk - by Mark Ronson ft. Bruno Mars,FALSE,0.5,1,0.6666666666666666,0.5833333333333333
llama3-70b-8192,308573,We Will Rock You - by Queen,FALSE,0.3333333333333333,1,0.5,0.6027777777777777
llama3-70b-8192,316243,Get You - by Daniel Caesar,TRUE,0.75,1,0.8571428571428571,0.5166666666666666
llama3-70b-8192,316243,Hotel California - by Eagles,FALSE,0.25,1,0.4,0.6972222222222222
llama3-70b-8192,316243,Sweet but Psycho - by Ava Max,FALSE,0.2,1,0.33333333333333337,0.35277777777777775
llama3-70b-8192,316243,i - by Kendrick Lamar,TRUE,0.25,1,0.4,0.5138888888888888
llama3-70b-8192,319272,Buy U a Drank (Shawty Snappin') - by T-Pain,TRUE,1,1,1,0.5416666666666666
llama3-70b-8192,319272,Country Roads - by John Denver,FALSE,0.5,1,0.6666666666666666,0.8027777777777777
