model,uid,recommendation,variable,value
mixtral-8x7b-32768,187990,The Secret Adversary - by Agatha Christie,disliked_book_2,0.35
mixtral-8x7b-32768,195694,The Lost Boys - by Trisha Baker,disliked_book_2,0.19999999999999998
mixtral-8x7b-32768,195694,The Silver Chair (Narnia) - by C. S. Lewis,disliked_book_2,-0.05
mixtral-8x7b-32768,195694,The Vampire Chronicles - by Anne Rice,disliked_book_2,0.21666666666666665
mixtral-8x7b-32768,195694,Wicked: The Life and Times of the Wicked Witch of the West - by Gregory Maguire,disliked_book_2,-0.06666666666666668
mixtral-8x7b-32768,196106,Fires of Winter - by Bertrice Small,disliked_book_2,0.21666666666666667
mixtral-8x7b-32768,196106,Gentle Rogue - by Johanna Lindsey,disliked_book_2,0.23333333333333334
mixtral-8x7b-32768,196106,Sweet Savage Love - by Bertrice Small,disliked_book_2,0.16666666666666666
mixtral-8x7b-32768,196106,The Devil's Web - by Judith Michael,disliked_book_2,0.1
mixtral-8x7b-32768,196502,At the Root of This Longing: Reconciling a Spiritual Hunger and a Feminist Thirst - by Carol L. Flinders,disliked_book_2,0.16666666666666666
mixtral-8x7b-32768,196502,The Backyard Homestead: Produce All the Food You Need on Just a Quarter Acre - by Carleen Madigan,disliked_book_2,0.0
mixtral-8x7b-32768,196502,The Botany of Desire: A Plant's-Eye View of the World - by Michael Pollan,disliked_book_2,0.31666666666666665
mixtral-8x7b-32768,196502,The Divine Secrets of the Ya-Ya Sisterhood: A Novel - by Rebecca Wells,disliked_book_2,0.18333333333333332
mixtral-8x7b-32768,198213,The Catcher in the Rye - by J.D. Salinger,disliked_book_2,0.13333333333333333
mixtral-8x7b-32768,198213,The Great Gatsby - by F. Scott Fitzgerald,disliked_book_2,0.09999999999999999
mixtral-8x7b-32768,198213,The Secret Life of Bees - by Sue Monk Kidd,disliked_book_2,0.11666666666666665
mixtral-8x7b-32768,198213,To Kill a Mockingbird - by Harper Lee,disliked_book_2,0.16666666666666669
mixtral-8x7b-32768,198969,The Dispossessed - by Ursula K. Le Guin,disliked_book_2,0.16666666666666666
mixtral-8x7b-32768,198969,The Left Hand of Darkness - by Ursula K. Le Guin,disliked_book_2,0.09999999999999999
mixtral-8x7b-32768,198969,The Simple Life - by John Ruskin,disliked_book_2,0.16666666666666666
mixtral-8x7b-32768,198969,Wildfell Hall - by Anne Brontë,disliked_book_2,0.16666666666666666
mixtral-8x7b-32768,203910,HTML & CSS: Design and Build Websites - by Jon Duckett,disliked_book_2,0.19999999999999998
mixtral-8x7b-32768,203910,The Complete Tae Kwon Do Workbook - by Kang Uk Lee,disliked_book_2,0.16666666666666666
mixtral-8x7b-32768,203910,The Da Vinci Code - by Dan Brown,disliked_book_2,0.25
mixtral-8x7b-32768,203910,The Notebook - by Nicholas Sparks,disliked_book_2,0.016666666666666666
mixtral-8x7b-32768,204964,Exile of the Sorcerer - by Maggie Furey,disliked_book_2,0.16666666666666666
mixtral-8x7b-32768,204964,Lies and the Lying Liars Who Tell Them: A Fair and Balanced Look at the Right - by Al Franken,disliked_book_2,0.8166666666666665
mixtral-8x7b-32768,204964,Strange Case of Dr. Jekyll and Mr. Hyde - by Robert Louis Stevenson,disliked_book_2,6.938893903907228e-18
mixtral-8x7b-32768,204964,The Raven and Other Poems - by Edgar Allan Poe,disliked_book_2,0.016666666666666666
mixtral-8x7b-32768,210597,Anansi Boys - by Neil Gaiman,disliked_book_2,-0.06666666666666667
mixtral-8x7b-32768,210597,Quantum Physics for Dummies - by Steven Holzner,disliked_book_2,0.19999999999999998
mixtral-8x7b-32768,210597,The Art of PHP Programming - by David Sklar,disliked_book_2,0.16666666666666666
mixtral-8x7b-32768,210597,The Good Daughter - by Steve Martin,disliked_book_2,0.16666666666666666
mixtral-8x7b-32768,211303,Dr. Death - by James W. Hall,disliked_book_2,0.16666666666666666
mixtral-8x7b-32768,211303,The Immortal Life of Henrietta Lacks - by Rebecca Skloot,disliked_book_2,0.03333333333333333
mixtral-8x7b-32768,211303,The Road Less Traveled - by M. Scott Peck,disliked_book_2,0.35
mixtral-8x7b-32768,211303,To Kill a Mockingbird - by Harper Lee,disliked_book_2,0.5
mixtral-8x7b-32768,212002,Blackwater - by Kerstin Ekman,disliked_book_2,0.25
mixtral-8x7b-32768,212002,The Death of Eva Sofia Valdez - by Helene Tursten,disliked_book_2,0.16666666666666666
mixtral-8x7b-32768,212002,The Runner - by Peter May,disliked_book_2,0.18333333333333332
mixtral-8x7b-32768,212002,The Silent Assassin - by Colin Forbes,disliked_book_2,0.16666666666666666
mixtral-8x7b-32768,212645,Mattimeo - by Brian Jacques,disliked_book_2,0.19999999999999998
mixtral-8x7b-32768,212645,Mossflower - by Brian Jacques,disliked_book_2,0.09999999999999999
mixtral-8x7b-32768,212645,The Giving Tree - by Shel Silverstein,disliked_book_2,0.21666666666666665
mixtral-8x7b-32768,212645,The Very Hungry Caterpillar - by Eric Carle,disliked_book_2,0.08333333333333331
mixtral-8x7b-32768,214272,"84, Charing Cross Road - by Hanff, Helene",disliked_book_2,0.3833333333333333
mixtral-8x7b-32768,214272,The Catcher in the Rye - by J.D. Salinger,disliked_book_2,0.13333333333333333
mixtral-8x7b-32768,214272,The Guernsey Literary and Potato Peel Pie Society - by Mary Ann Shaffer,disliked_book_2,0.16666666666666666
mixtral-8x7b-32768,214272,To Kill a Mockingbird - by Harper Lee,disliked_book_2,-0.016666666666666677
mixtral-8x7b-32768,215421,Girl with a Dragon Tattoo - by Stieg Larsson,disliked_book_2,0.2833333333333333
mixtral-8x7b-32768,215421,More Tears of the Giraffe (No. 1 Ladies' Detective Agency) - by Alexander McCall Smith,disliked_book_2,0.16666666666666666
mixtral-8x7b-32768,215421,The Full Cupboard of Life (No. 1 Ladies' Detective Agency) - by Alexander McCall Smith,disliked_book_2,0.21666666666666667
mixtral-8x7b-32768,215421,The No. 1 Ladies' Detective Agency - by Alexander McCall Smith,disliked_book_2,0.5833333333333333
mixtral-8x7b-32768,221672,Interview with the Vampire - by Anne Rice,disliked_book_2,0.0
mixtral-8x7b-32768,221672,The Catcher in the Rye - by J.D. Salinger,disliked_book_2,0.16666666666666666
mixtral-8x7b-32768,221672,The Dark Tower I: The Gunslinger - by Stephen King,disliked_book_2,0.0
mixtral-8x7b-32768,221672,The Stand - by Stephen King,disliked_book_2,0.13333333333333333
mixtral-8x7b-32768,223210,Amsterdam - by Ian McEwan,disliked_book_2,0.13333333333333333
mixtral-8x7b-32768,223210,The Bridges of Madison County - by Robert James Waller,disliked_book_2,0.1333333333333333
mixtral-8x7b-32768,223210,The Help - by Kathryn Stockett,disliked_book_2,0.16666666666666666
mixtral-8x7b-32768,223210,The Secret Life of Bees - by Sue Monk Kidd,disliked_book_2,0.03333333333333333
mixtral-8x7b-32768,224340,Capitol Murder - by Linda Fairstein,disliked_book_2,0.16666666666666666
mixtral-8x7b-32768,224340,Hot Money - by Dick Francis,disliked_book_2,0.19999999999999998
mixtral-8x7b-32768,224340,The Alienist - by Caleb Carr,disliked_book_2,0.39999999999999997
mixtral-8x7b-32768,224340,The Silent Boy - by Jonathan Kellerman,disliked_book_2,0.35
mixtral-8x7b-32768,229478,Italy on a Shoestring: 2019 - by Harvard Student Agencies,disliked_book_2,0.16666666666666666
mixtral-8x7b-32768,229478,Madame Mao: The White-Boned Demon - by Anchee Min,disliked_book_2,0.18333333333333332
mixtral-8x7b-32768,229478,"Sakura Hime: The Story of Princess Sakura, Vol. 1 - by Moyoco Anno",disliked_book_2,0.16666666666666666
mixtral-8x7b-32768,229478,"The Publication Manual of the American Psychological Association, Seventh Edition - by American Psychological Association",disliked_book_2,0.16666666666666666
mixtral-8x7b-32768,231264,Mystery of the Clockwork Sparrow - by Katherine Woodfine,disliked_book_2,0.21666666666666667
mixtral-8x7b-32768,231264,The Accidental Vampire - by Lynsay Sands,disliked_book_2,0.3333333333333333
mixtral-8x7b-32768,231264,The Crystal Shard - by R.A. Salvatore,disliked_book_2,0.21666666666666667
mixtral-8x7b-32768,231264,The Lost City of Faar - by Tony DiTerlizzi,disliked_book_2,0.16666666666666666
mixtral-8x7b-32768,236172,Jaws - by Steve Alten,disliked_book_2,0.16666666666666666
mixtral-8x7b-32768,236172,The Chocolate War - by ROBERT CORMIER,disliked_book_2,0.16666666666666666
mixtral-8x7b-32768,236172,The Housekeeper - by Joy Bauer,disliked_book_2,0.16666666666666666
mixtral-8x7b-32768,236172,The Sweet Potato Queens' Book of Love - by JILL CONNER BROWNE,disliked_book_2,0.19999999999999998
mixtral-8x7b-32768,238630,Howl - by Allen Ginsberg,disliked_book_2,0.3833333333333333
mixtral-8x7b-32768,238630,Maya: A Novel - by Michael D Coe,disliked_book_2,0.16666666666666666
mixtral-8x7b-32768,238630,The Screaming Wall - by Greg Everett,disliked_book_2,0.16666666666666666
mixtral-8x7b-32768,238630,Weetzie Bat - by Francesca Lia Block,disliked_book_2,-0.08333333333333334
mixtral-8x7b-32768,238864,Fifty Shades of Grey - by E. L. James,disliked_book_2,0.19999999999999998
mixtral-8x7b-32768,238864,Jane Eyre - by Charlotte Bronte,disliked_book_2,0.43333333333333335
mixtral-8x7b-32768,238864,The Great Gatsby - by F. Scott Fitzgerald,disliked_book_2,0.19999999999999998
mixtral-8x7b-32768,238864,The Red Tent - by Anita Diamant,disliked_book_2,0.08333333333333333
mixtral-8x7b-32768,240700,So You Want to Be a Wizard: The First Book in the Young Wizards Series - by Diane Duane,disliked_book_2,0.3
mixtral-8x7b-32768,240700,The Lonely Hearts Club - by Elizabeth Eulberg,disliked_book_2,0.16666666666666666
mixtral-8x7b-32768,240700,The Princess Diaries - by Meg Cabot,disliked_book_2,0.18333333333333332
mixtral-8x7b-32768,240700,The Wizard's Dilemma: The Fifth Book in the Young Wizards Series - by Diane Duane,disliked_book_2,0.19999999999999998
mixtral-8x7b-32768,253403,"Eat, Pray, Love - by Elizabeth Gilbert",disliked_book_2,0.13333333333333333
mixtral-8x7b-32768,253403,Operating System Concepts - by Abraham Silberschatz,disliked_book_2,0.8166666666666665
mixtral-8x7b-32768,253403,The Devil Wears Prada - by Lauren Weisberger,disliked_book_2,0.11666666666666665
mixtral-8x7b-32768,253403,The Martian - by Andy Weir,disliked_book_2,0.0
mixtral-8x7b-32768,254995,"The Art of Computer Programming, Volume 1: Fundamental Algorithms - by Donald E. Knuth",disliked_book_2,0.15
mixtral-8x7b-32768,254995,The Code Book: The Science of Secrecy from Ancient Egypt to Quantum Cryptography - by Simon Singh,disliked_book_2,-0.05
mixtral-8x7b-32768,254995,The Man Who Knew Infinity: A Life of the Genius Ramanujan - by Robert Kanigel,disliked_book_2,0.016666666666666663
mixtral-8x7b-32768,254995,"The Science Fiction Hall of Fame, Volume Two: The Greatest Science Fiction Novellas of All Time - by Robert Silverberg",disliked_book_2,0.16666666666666666
mixtral-8x7b-32768,258011,Midnight's Children - by Salman Rushdie,disliked_book_2,0.16666666666666666
mixtral-8x7b-32768,258011,"Reefer Madness: Sex, Drugs, and Cheap Labor in the American Black Market - by Eric Schlosser",disliked_book_2,0.15
mixtral-8x7b-32768,258011,The Dignity of Difference: How to Avoid the Clash of Civilizations - by Jonathan Sacks,disliked_book_2,0.18333333333333332
mixtral-8x7b-32768,258011,The Unbearable Lightness of Being - by Milan Kundera,disliked_book_2,0.7833333333333332
mixtral-8x7b-32768,259259,The Partner - by John Grisham,disliked_book_2,0.06666666666666667
mixtral-8x7b-32768,259259,The Queen of the Damned - by Anne Rice,disliked_book_2,0.11666666666666667
mixtral-8x7b-32768,259259,The Runaway Jury - by John Grisham,disliked_book_2,0.0
mixtral-8x7b-32768,259259,The Tale of the Body Thief - by Anne Rice,disliked_book_2,0.03333333333333333
mixtral-8x7b-32768,259264,Private Parts - by Howard Stern,disliked_book_2,0.08333333333333334
mixtral-8x7b-32768,259264,The Complete Book of Truly Tasteless Jokes - by Blanche Knott,disliked_book_2,0.15
mixtral-8x7b-32768,259264,The Green Mile - by Stephen King,disliked_book_2,0.2833333333333333
mixtral-8x7b-32768,259264,The Shining - by Stephen King,disliked_book_2,0.26666666666666666
mixtral-8x7b-32768,267354,Interview with the Vampire - by Anne Rice,disliked_book_2,0.0
mixtral-8x7b-32768,267354,The Ghost King - by Gaelen Foley,disliked_book_2,0.19999999999999998
mixtral-8x7b-32768,267354,The Secret Life of Bees - by Sue Monk Kidd,disliked_book_2,0.13333333333333333
mixtral-8x7b-32768,267354,The Thorn Birds - by Colleen McCullough,disliked_book_2,0.0
mixtral-8x7b-32768,267621,Harry Potter and the Prisoner of Azkaban - by J.K. Rowling,disliked_book_2,0.11666666666666667
mixtral-8x7b-32768,267621,"Many Lives, Many Masters - by Brian L. Weiss",disliked_book_2,0.11666666666666667
mixtral-8x7b-32768,267621,The Four Agreements - by Don Miguel Ruiz,disliked_book_2,-0.05
mixtral-8x7b-32768,267621,The Notebook - by Nicholas Sparks,disliked_book_2,0.9999999999999999
mixtral-8x7b-32768,268639,And Then There Were None - by Agatha Christie,disliked_book_2,0.03333333333333333
mixtral-8x7b-32768,268639,Squirm - by Carl Hiaasen,disliked_book_2,0.21666666666666667
mixtral-8x7b-32768,268639,The Baby Bargain - by Carol Grace,disliked_book_2,0.16666666666666666
mixtral-8x7b-32768,268639,The Man with the Golden Gun - by Raymond Benson,disliked_book_2,0.16666666666666666
mixtral-8x7b-32768,272002,Something Wicked This Way Comes - by Ray Bradbury,disliked_book_2,0.03333333333333333
mixtral-8x7b-32768,272002,The American Language - by H.L. Mencken,disliked_book_2,0.16666666666666666
mixtral-8x7b-32768,272002,The Complete Guide to Homeopathy - by Miranda Castro,disliked_book_2,0.1333333333333333
mixtral-8x7b-32768,272002,The Martian Chronicles - by Ray Bradbury,disliked_book_2,0.36666666666666664
mixtral-8x7b-32768,275210,Atlantis Found - by Clive Cussler,disliked_book_2,0.18333333333333332
mixtral-8x7b-32768,275210,The Dark Tower - by Stephen King,disliked_book_2,0.16666666666666666
mixtral-8x7b-32768,275210,The Girl with the Dragon Tattoo - by Stieg Larsson,disliked_book_2,0.21666666666666667
mixtral-8x7b-32768,275210,The Stand - by Stephen King,disliked_book_2,0.23333333333333334
mixtral-8x7b-32768,278221,Anne of Green Gables - by L.M. Montgomery,disliked_book_2,0.8499999999999999
mixtral-8x7b-32768,278221,Parenting with Love and Logic: Teaching Children Responsibility - by Foster Cline,disliked_book_2,0.09999999999999999
mixtral-8x7b-32768,278221,The Awakening Land - by Constance Fenimore Woolson,disliked_book_2,0.18333333333333332
mixtral-8x7b-32768,278221,The Giver - by Lois Lowry,disliked_book_2,0.18333333333333332
gemma2-9b-it,2276,The Girl on the Train - by Paula Hawkins,disliked_book_3,0.05
gemma2-9b-it,2276,The Rosie Project - by Graeme Simsion,disliked_book_3,0.06666666666666667
gemma2-9b-it,2276,The Silent Patient - by Alex Michaelides,disliked_book_3,0.033333333333333326
gemma2-9b-it,2276,"Where'd You Go, Bernadette - by Maria Semple",disliked_book_3,0.016666666666666663
gemma2-9b-it,8864,Small Gods - by Terry Pratchett,disliked_book_3,0.5166666666666666
gemma2-9b-it,8864,The Left Hand of Darkness - by Ursula K. Le Guin,disliked_book_3,-0.13333333333333333
gemma2-9b-it,8864,The Long Earth - by Terry Pratchett & Stephen Baxter,disliked_book_3,0.16666666666666666
gemma2-9b-it,8864,The Mote in God's Eye - by Larry Niven & Jerry Pournelle,disliked_book_3,0.16666666666666666
gemma2-9b-it,12122,The Da Vinci Code - by Dan Brown,disliked_book_3,0.21666666666666667
gemma2-9b-it,12122,The Fire Next Time - by James Baldwin,disliked_book_3,0.09999999999999999
gemma2-9b-it,12122,The Girl on the Train - by Paula Hawkins,disliked_book_3,0.016666666666666663
gemma2-9b-it,12122,The Nickel Boys - by Colson Whitehead,disliked_book_3,0.19999999999999998
gemma2-9b-it,14998,Dune - by Frank Herbert,disliked_book_3,0.08333333333333331
gemma2-9b-it,14998,The Chronicles of Amber - by Roger Zelazny,disliked_book_3,0.23333333333333334
gemma2-9b-it,14998,The Hitchhiker's Guide to the Galaxy - by Douglas Adams,disliked_book_3,0.21666666666666667
gemma2-9b-it,14998,The Time Machine - by H.G. Wells,disliked_book_3,0.3
gemma2-9b-it,15957,Fifty Shades of Grey - by E. L. James,disliked_book_3,0.2833333333333333
gemma2-9b-it,15957,The Da Vinci Code - by Dan Brown,disliked_book_3,0.44999999999999996
gemma2-9b-it,15957,The Devil Wears Prada - by Lauren Weisberger,disliked_book_3,-0.03333333333333333
gemma2-9b-it,15957,The Guernsey Literary and Potato Peel Pie Society - by Mary Ann Shaffer,disliked_book_3,0.26666666666666666
gemma2-9b-it,16777,A Tale of Two Cities - by Charles Dickens,disliked_book_3,0.23333333333333334
gemma2-9b-it,16777,Far From the Madding Crowd - by Thomas Hardy,disliked_book_3,0.0
gemma2-9b-it,16777,The Da Vinci Code - by Dan Brown,disliked_book_3,0.35
gemma2-9b-it,16777,The Hitchhiker's Guide to the Galaxy - by Douglas Adams,disliked_book_3,0.18333333333333332
gemma2-9b-it,19760,Hatchet - by Gary Paulsen,disliked_book_3,0.0
gemma2-9b-it,19760,The Lies of Locke Lamora - by Scott Lynch,disliked_book_3,0.3
gemma2-9b-it,19760,The Lost Symbol - by Dan Brown,disliked_book_3,0.18333333333333332
gemma2-9b-it,19760,The Name of the Wind - by Patrick Rothfuss,disliked_book_3,0.05000000000000001
gemma2-9b-it,27740,The Da Vinci Code - by Dan Brown,disliked_book_3,0.5
gemma2-9b-it,27740,The Mists of Avalon - by Marion Zimmer Bradley,disliked_book_3,0.0
gemma2-9b-it,27740,The Moon is a Harsh Mistress - by Robert Heinlein,disliked_book_3,0.16666666666666666
gemma2-9b-it,27740,The Silent Patient - by Alex Michaelides,disliked_book_3,-0.03333333333333333
gemma2-9b-it,28735,A Walk in the Woods - by Bill Bryson,disliked_book_3,-0.13333333333333333
gemma2-9b-it,28735,The Handmaid's Tale - by Margaret Atwood,disliked_book_3,-0.09999999999999998
gemma2-9b-it,28735,The Road - by Cormac McCarthy,disliked_book_3,0.03333333333333333
gemma2-9b-it,28735,The Snow Leopard - by Peter Matthiessen,disliked_book_3,0.15
gemma2-9b-it,30276,Gone Girl - by Gillian Flynn,disliked_book_3,0.11666666666666667
gemma2-9b-it,30276,The Last Mrs. Parrish - by Liv Constantine,disliked_book_3,0.21666666666666667
gemma2-9b-it,30276,The Nightingale - by Kristin Hannah,disliked_book_3,0.03333333333333333
gemma2-9b-it,30276,The Secret Keeper - by Kate Morton,disliked_book_3,0.5666666666666667
gemma2-9b-it,37034,The Da Vinci Code - by Dan Brown,disliked_book_3,0.36666666666666664
gemma2-9b-it,37034,The Elegance of the Hedgehog - by  Muriel Barbery,disliked_book_3,0.18333333333333332
gemma2-9b-it,37034,The Hitchhiker's Guide to the Galaxy - by Douglas Adams,disliked_book_3,0.16666666666666666
gemma2-9b-it,37034,The Remains of the Day - by Kazuo Ishiguro,disliked_book_3,0.0
gemma2-9b-it,37293,The Martian Chronicles - by Ray Bradbury,disliked_book_3,0.016666666666666666
gemma2-9b-it,37293,The Moon is a Harsh Mistress - by Robert Heinlein,disliked_book_3,0.0
gemma2-9b-it,37293,The Murderbot Diaries: All Systems Red - by Martha Wells,disliked_book_3,0.35
gemma2-9b-it,37293,The Stand - by Stephen King,disliked_book_3,-0.01666666666666667
gemma2-9b-it,44595,The Chronicles of Amber - by Roger Zelazny,disliked_book_3,0.3
gemma2-9b-it,44595,The Elfstones of Shannara - by Terry Brooks,disliked_book_3,-0.05
gemma2-9b-it,44595,The Girl with the Dragon Tattoo - by Stieg Larsson,disliked_book_3,0.15
gemma2-9b-it,44595,The Martian - by Andy Weir,disliked_book_3,0.04999999999999999
gemma2-9b-it,47194,The Help - by Kathryn Stockett,disliked_book_3,0.15
gemma2-9b-it,47194,The Nightingale - by Kristin Hannah,disliked_book_3,0.3
gemma2-9b-it,47194,The Rose Garden - by Sarah Morgan,disliked_book_3,0.21666666666666667
gemma2-9b-it,47194,The Secret Keeper - by Kate Morton,disliked_book_3,0.16666666666666666
gemma2-9b-it,50845,The Handmaid's Tale - by Margaret Atwood,disliked_book_3,0.26666666666666666
gemma2-9b-it,50845,The Lord of the Rings - by J.R.R. Tolkien,disliked_book_3,0.26666666666666666
gemma2-9b-it,50845,The Mists of Avalon - by Marion Zimmer Bradley,disliked_book_3,0.25
gemma2-9b-it,50845,The Name of the Rose - by Umberto Eco,disliked_book_3,0.26666666666666666
gemma2-9b-it,51449,The Da Vinci Code - by Dan Brown,disliked_book_3,-0.11666666666666667
gemma2-9b-it,51449,The Girl on the Train - by Paula Hawkins,disliked_book_3,0.06666666666666667
gemma2-9b-it,51449,The Name of the Rose - by Umberto Eco,disliked_book_3,0.41666666666666663
gemma2-9b-it,51449,The Remains of the Day - by Kazuo Ishiguro,disliked_book_3,0.36666666666666664
gemma2-9b-it,53304,Angels & Demons - by Dan Brown,disliked_book_3,-0.1
gemma2-9b-it,53304,One for the Money - by Janet Evanovich,disliked_book_3,0.0
gemma2-9b-it,53304,The Girl on the Train - by Paula Hawkins,disliked_book_3,0.35
gemma2-9b-it,53304,The Silent Patient - by Alex Michaelides,disliked_book_3,0.44999999999999996
gemma2-9b-it,54589,The Chain - by Adrian McKinty,disliked_book_3,0.4833333333333333
gemma2-9b-it,54589,The Guest List - by Lucy Foley,disliked_book_3,-0.03333333333333333
gemma2-9b-it,54589,The Institute - by Stephen King,disliked_book_3,0.0
gemma2-9b-it,54589,The Silent Patient - by Alex Michaelides,disliked_book_3,0.25
gemma2-9b-it,56246,High Fidelity - by Nick Hornby,disliked_book_3,0.0
gemma2-9b-it,56246,Pride and Prejudice - by Jane Austen,disliked_book_3,0.11666666666666665
gemma2-9b-it,56246,The Firm - by John Grisham,disliked_book_3,0.0
gemma2-9b-it,56246,The Remains of the Day - by Kazuo Ishiguro,disliked_book_3,0.19999999999999998
gemma2-9b-it,57302,The Da Vinci Code - by Dan Brown,disliked_book_3,0.26666666666666666
gemma2-9b-it,57302,The Devil in the White City - by Erik Larson,disliked_book_3,-0.19999999999999998
gemma2-9b-it,57302,The Hotel New Hampshire - by John Irving,disliked_book_3,0.19999999999999998
gemma2-9b-it,57302,The Kite Runner - by Khaled Hosseini,disliked_book_3,0.19999999999999998
gemma2-9b-it,57935,Pillars of the Earth - by Ken Follett,disliked_book_3,0.21666666666666667
gemma2-9b-it,57935,The Count of Monte Cristo - by Alexandre Dumas,disliked_book_3,0.4666666666666667
gemma2-9b-it,57935,The Handmaid's Tale - by Margaret Atwood,disliked_book_3,0.2833333333333333
gemma2-9b-it,57935,The Shining - by Stephen King,disliked_book_3,0.11666666666666667
gemma2-9b-it,58834,The Da Vinci Code - by Dan Brown,disliked_book_3,0.5166666666666666
gemma2-9b-it,58834,The Dry - by Jane Harper,disliked_book_3,0.1
gemma2-9b-it,58834,The Kite Runner - by Khaled Hosseini,disliked_book_3,0.06666666666666667
gemma2-9b-it,58834,The Power of the Dog - by Don Winslow,disliked_book_3,0.3
gemma2-9b-it,59812,Outlander - by Diana Gabaldon,disliked_book_3,0.26666666666666666
gemma2-9b-it,59812,The Da Vinci Code - by Dan Brown,disliked_book_3,0.06666666666666668
gemma2-9b-it,59812,The Nightingale - by Kristin Hannah,disliked_book_3,0.3
gemma2-9b-it,59812,The Secret History - by Donna Tartt,disliked_book_3,0.09999999999999999
gemma2-9b-it,66640,Gone Girl - by Gillian Flynn,disliked_book_3,0.03333333333333333
gemma2-9b-it,66640,The Da Vinci Code - by Dan Brown,disliked_book_3,0.3
gemma2-9b-it,66640,The Girl on the Train - by Paula Hawkins,disliked_book_3,0.06666666666666665
gemma2-9b-it,66640,The Shack - by William P. Young,disliked_book_3,-0.016666666666666666
gemma2-9b-it,69929,The Da Vinci Code - by Dan Brown,disliked_book_3,0.21666666666666665
gemma2-9b-it,69929,The Girl with the Dragon Tattoo - by Stieg Larsson,disliked_book_3,0.19999999999999998
gemma2-9b-it,69929,The Lost City of Z - by David Grann,disliked_book_3,0.31666666666666665
gemma2-9b-it,69929,The Martian - by Andy Weir,disliked_book_3,0.14999999999999997
gemma2-9b-it,72975,The Color Purple - by Alice Walker,disliked_book_3,0.0
gemma2-9b-it,72975,The Da Vinci Code - by Dan Brown,disliked_book_3,0.09999999999999998
gemma2-9b-it,72975,The Nightingale - by Kristin Hannah,disliked_book_3,0.0
gemma2-9b-it,72975,Tuesdays with Morrie - by Mitch Albom,disliked_book_3,0.0
gemma2-9b-it,72992,The Adventures of Sherlock Holmes - by Sir Arthur Conan Doyle,disliked_book_3,0.43333333333333335
gemma2-9b-it,72992,The Art of War - by Sun Tzu,disliked_book_3,-0.06666666666666668
gemma2-9b-it,72992,The Count of Monte Cristo - by Alexandre Dumas,disliked_book_3,0.3333333333333333
gemma2-9b-it,72992,The Prince - by Niccolò Machiavelli,disliked_book_3,0.06666666666666665
gemma2-9b-it,75096,Good Omens - by Terry Pratchett and Neil Gaiman,disliked_book_3,-0.06666666666666668
gemma2-9b-it,75096,The Handmaid's Tale - by Margaret Atwood,disliked_book_3,0.11666666666666665
gemma2-9b-it,75096,The Mists of Avalon - by Marion Zimmer Bradley,disliked_book_3,0.2333333333333333
gemma2-9b-it,75096,The Sparrow - by Mary Doria Russell,disliked_book_3,0.3
gemma2-9b-it,79687,A Scanner Darkly - by Philip K. Dick,disliked_book_3,0.19999999999999998
gemma2-9b-it,79687,Do Androids Dream of Electric Sheep? - by Philip K. Dick,disliked_book_3,0.0
gemma2-9b-it,79687,The Lord of the Rings: The Fellowship of the Ring - by J. R. R. Tolkien,disliked_book_3,0.36666666666666664
gemma2-9b-it,79687,The Silmarillion - by J. R. R. Tolkien,disliked_book_3,0.4833333333333333
gemma2-9b-it,80135,Steppenwolf - by Hermann Hesse,disliked_book_3,0.4833333333333333
gemma2-9b-it,80135,The Elegance of the Hedgehog - by  Muriel Barbery,disliked_book_3,-0.049999999999999996
gemma2-9b-it,80135,The Master and Margarita - by Mikhail Bulgakov,disliked_book_3,0.2833333333333333
gemma2-9b-it,80135,The Stranger - by Albert Camus,disliked_book_3,0.41666666666666663
gemma2-9b-it,80754,Das Mädchen mit dem Drachen Tattoo - by Stieg Larsson,disliked_book_3,0.15
gemma2-9b-it,80754,Der Club der toten Dichter - by N.H. Kleinbaum,disliked_book_3,0.19999999999999998
gemma2-9b-it,80754,Der Schwarm - by Frank Schätzing,disliked_book_3,-0.05
gemma2-9b-it,80754,Die unendliche Geschichte - by Michael Ende,disliked_book_3,-0.1
gemma2-9b-it,88976,Into the Wild - by Jon Krakauer,disliked_book_3,0.06666666666666667
gemma2-9b-it,88976,The Girl with the Dragon Tattoo - by Stieg Larsson,disliked_book_3,0.16666666666666666
gemma2-9b-it,88976,The Road - by Cormac McCarthy,disliked_book_3,0.23333333333333334
gemma2-9b-it,88976,The Shining - by Stephen King,disliked_book_3,0.9999999999999999
gemma2-9b-it,89852,Flowers in the Attic - by V.C. Andrews,disliked_book_3,0.08333333333333334
gemma2-9b-it,89852,The Secret Life of Bees - by Sue Monk Kidd,disliked_book_3,0.3833333333333333
gemma2-9b-it,89852,The Shining - by Stephen King,disliked_book_3,-6.938893903907228e-18
gemma2-9b-it,89852,Watchers - by Dean Koontz,disliked_book_3,0.3833333333333333
gemma2-9b-it,91184,1984 - by George Orwell,disliked_book_3,0.1
gemma2-9b-it,91184,The Alchemist - by Paulo Coelho,disliked_book_3,0.05
gemma2-9b-it,91184,The Da Vinci Code - by Dan Brown,disliked_book_3,-0.1
gemma2-9b-it,91184,The Lean Startup - by Eric Ries,disliked_book_3,-0.06666666666666667
gemma2-9b-it,94865,Gone Girl - by Gillian Flynn,disliked_book_3,0.05
gemma2-9b-it,94865,The Devotion of Suspect X - by Keigo Higashino,disliked_book_3,-0.13333333333333333
