model,pid,recommendation,variable,value
gemma2-9b-it,405780,Tribute - by Tenacious D,song_5,0.6333333333333333
gemma2-9b-it,448671,Blinding Lights - by The Weeknd,song_5,-0.03333333333333334
gemma2-9b-it,448671,Party Rock Anthem - by LMFAO,song_5,0.26666666666666666
gemma2-9b-it,448671,Tik Tok - by Ke$ha,song_5,0.05
gemma2-9b-it,448671,Uptown Funk - by Mark Ronson ft. Bruno Mars,song_5,0.13333333333333333
gemma2-9b-it,451625,Bohemian Rhapsody - by Queen,song_5,0.11666666666666667
gemma2-9b-it,451625,HUMBLE. - by Kendrick Lamar,song_5,0.0
gemma2-9b-it,451625,Stairway to Heaven - by Led Zeppelin,song_5,0.36666666666666664
gemma2-9b-it,451625,The Next Episode - by Dr. Dre ft. Snoop Dogg,song_5,0.08333333333333334
gemma2-9b-it,465681,Mr. Brightside - by The Killers,song_5,0.25
gemma2-9b-it,465681,Seven Nation Army - by The White Stripes,song_5,0.0
gemma2-9b-it,465681,Skinny Love - by Bon Iver,song_5,0.2833333333333333
gemma2-9b-it,465681,The Scientist - by Coldplay,song_5,0.25
gemma2-9b-it,466479,Black Magic Woman - by Santana,song_5,0.18333333333333332
gemma2-9b-it,466479,Here Comes the Sun - by The Beatles,song_5,0.16666666666666666
gemma2-9b-it,466479,Sympathy for the Devil - by The Rolling Stones,song_5,0.05
gemma2-9b-it,466479,Walking on Sunshine - by Katrina & The Waves,song_5,-0.05
gemma2-9b-it,469670,Bohemian Rhapsody - by Queen,song_5,0.11666666666666667
gemma2-9b-it,469670,Hotel California - by Eagles,song_5,0.18333333333333332
gemma2-9b-it,469670,Space Oddity - by David Bowie,song_5,-0.016666666666666666
gemma2-9b-it,469670,Time Warp - by The Rocky Horror Picture Show,song_5,0.2833333333333333
gemma2-9b-it,470780,Bohemian Rhapsody - by Queen,song_5,-0.18333333333333332
gemma2-9b-it,470780,HUMBLE. - by Kendrick Lamar,song_5,-0.05
gemma2-9b-it,470780,Shape of You - by Ed Sheeran,song_5,-0.016666666666666666
gemma2-9b-it,470780,Stairway to Heaven - by Led Zeppelin,song_5,0.0
gemma2-9b-it,499822,Blinding Lights - by The Weeknd,song_5,0.19999999999999998
gemma2-9b-it,499822,Chicken Fried - by Zac Brown Band,song_5,0.03333333333333333
gemma2-9b-it,499822,Drink in My Hand - by Eric Church,song_5,-0.05
gemma2-9b-it,499822,Lose Yourself - by Eminem,song_5,0.3
gemma2-9b-it,503111,Bohemian Rhapsody - by Queen,song_5,0.16666666666666666
gemma2-9b-it,503111,Coming of Age - by Foster the People,song_5,0.7499999999999999
gemma2-9b-it,503111,Creep - by Radiohead,song_5,0.3833333333333333
gemma2-9b-it,503111,Tokyo (Vampires & Wolves) - by The Wombats,song_5,0.26666666666666666
gemma2-9b-it,514877,Africa - by Toto,song_5,-0.03333333333333333
gemma2-9b-it,514877,Any Way You Want It - by Journey,song_5,-0.05
gemma2-9b-it,514877,Bohemian Rhapsody - by Queen,song_5,-0.1
gemma2-9b-it,514877,Lose Yourself - by Eminem,song_5,0.3833333333333333
gemma2-9b-it,517612,Bohemian Rhapsody - by Queen,song_5,0.19999999999999998
gemma2-9b-it,517612,Mo Money Mo Problems - by The Notorious B.I.G. feat. Mase & Puff Daddy,song_5,0.8499999999999999
gemma2-9b-it,517612,No Scrubs - by TLC,song_5,0.05
gemma2-9b-it,517612,Wonderwall - by Oasis,song_5,0.36666666666666664
gemma2-9b-it,518425,Bésame Mucho - by Consuelo Velázquez,song_5,0.2833333333333333
gemma2-9b-it,518425,Despacito - by Luis Fonsi ft. Daddy Yankee,song_5,0.5
gemma2-9b-it,518425,La Bamba - by Ritchie Valens,song_5,0.15
gemma2-9b-it,518425,Te Amo - by Pablo Milanés,song_5,0.19999999999999998
gemma2-9b-it,523577,Mr. Brightside - by The Killers,song_5,0.09999999999999999
gemma2-9b-it,523577,Riverside - by Agnes Obel,song_5,0.3333333333333333
gemma2-9b-it,523577,Seven Nation Army - by The White Stripes,song_5,0.03333333333333334
gemma2-9b-it,523577,Skinny Love - by Bon Iver,song_5,0.03333333333333333
gemma2-9b-it,533893,Bohemian Rhapsody - by Queen,song_5,0.3
gemma2-9b-it,533893,Don't Start Now - by Dua Lipa,song_5,-0.03333333333333333
gemma2-9b-it,533893,Hallelujah - by Leonard Cohen,song_5,-0.05
gemma2-9b-it,533893,The Business - by Tiësto,song_5,0.1
gemma2-9b-it,541281,Apocalypse - by Cigarettes After Sex,song_5,-0.016666666666666666
gemma2-9b-it,541281,Happy - by Pharrell Williams,song_5,0.0
gemma2-9b-it,541281,Motion Sickness - by Phoebe Bridgers,song_5,-0.01666666666666667
gemma2-9b-it,541281,Uptown Funk - by Mark Ronson ft. Bruno Mars,song_5,-0.1
gemma2-9b-it,543542,Fake Empire - by The National,song_5,0.0
gemma2-9b-it,543542,Happy - by Pharrell Williams,song_5,0.21666666666666667
gemma2-9b-it,543542,Mr. Brightside - by The Killers,song_5,0.13333333333333333
gemma2-9b-it,543542,Wolves - by Rise Against,song_5,0.19999999999999998
gemma2-9b-it,553023,Fake Plastic Trees - by Radiohead,song_5,0.1333333333333333
gemma2-9b-it,553023,Mr. Brightside - by The Killers,song_5,0.19999999999999998
gemma2-9b-it,553023,Seven Nation Army - by The White Stripes,song_5,0.06666666666666668
gemma2-9b-it,553023,Such Great Heights - by The Postal Service,song_5,0.0
gemma2-9b-it,560540,Bohemian Rhapsody - by Queen,song_5,0.15
gemma2-9b-it,560540,Hallelujah - by Leonard Cohen,song_5,-0.06666666666666667
gemma2-9b-it,560540,Nuthin' but a 'G' Thang - by Dr. Dre feat. Snoop Dogg,song_5,0.3333333333333333
gemma2-9b-it,560540,The Next Episode - by Dr. Dre feat. Snoop Dogg,song_5,0.23333333333333334
gemma2-9b-it,579339,Broken - by Seether,song_5,0.08333333333333334
gemma2-9b-it,579339,Despacito - by Luis Fonsi ft. Daddy Yankee,song_5,-0.08333333333333334
gemma2-9b-it,579339,Happy - by Pharrell Williams,song_5,-0.05
gemma2-9b-it,579339,The Diary of Jane - by Breaking Benjamin,song_5,-0.016666666666666673
gemma2-9b-it,602692,Bohemian Rhapsody - by Queen,song_5,0.16666666666666666
gemma2-9b-it,602692,Despacito - by Luis Fonsi ft. Daddy Yankee,song_5,0.25
gemma2-9b-it,602692,Hotel California - by Eagles,song_5,0.23333333333333334
gemma2-9b-it,602692,Vivir Mi Vida - by Marc Anthony,song_5,0.06666666666666667
gemma2-9b-it,604424,Bachata en Fukuoka - by Prince Royce,song_5,-0.03333333333333334
gemma2-9b-it,604424,Despacito - by Luis Fonsi ft. Daddy Yankee,song_5,0.1
gemma2-9b-it,604424,El Perdedor - by Romeo Santos,song_5,0.16666666666666666
gemma2-9b-it,604424,Uptown Funk - by Mark Ronson ft. Bruno Mars,song_5,0.2833333333333333
gemma2-9b-it,611405,Little Talks - by Of Monsters and Men,song_5,0.7333333333333333
gemma2-9b-it,611405,Mr. Brightside - by The Killers,song_5,0.16666666666666669
gemma2-9b-it,611405,Seven Nation Army - by The White Stripes,song_5,0.5833333333333333
gemma2-9b-it,611405,Tokyo (Vampires & Wolves) - by The Wombats,song_5,-0.03333333333333333
gemma2-9b-it,625525,Alright - by Kendrick Lamar,song_5,0.016666666666666666
gemma2-9b-it,625525,Bohemian Rhapsody - by Queen,song_5,0.26666666666666666
gemma2-9b-it,625525,Clair de Lune - by Claude Debussy,song_5,-0.03333333333333334
gemma2-9b-it,625525,Don't Start Now - by Dua Lipa,song_5,0.08333333333333334
gemma2-9b-it,645145,Happy - by Pharrell Williams,song_5,0.16666666666666666
gemma2-9b-it,645145,Mr. Brightside - by The Killers,song_5,0.41666666666666663
gemma2-9b-it,645145,The Ultraviolence - by Lana Del Rey,song_5,0.18333333333333332
gemma2-9b-it,645145,Uptown Funk - by Mark Ronson ft. Bruno Mars,song_5,0.016666666666666666
gemma2-9b-it,648591,Bohemian Rhapsody - by Queen,song_5,0.016666666666666673
gemma2-9b-it,648591,Hallelujah - by Leonard Cohen,song_5,0.01666666666666667
gemma2-9b-it,648591,The Rat - by The Replacements,song_5,0.19999999999999998
gemma2-9b-it,648591,The Reeling - by Passion Pit,song_5,0.25
gemma2-9b-it,651504,Can't Stop the Feeling! - by Justin Timberlake,song_5,0.11666666666666665
gemma2-9b-it,651504,Mr. Brightside - by The Killers,song_5,0.08333333333333334
gemma2-9b-it,651504,Riptide - by Vance Joy,song_5,-0.06666666666666667
gemma2-9b-it,651504,Skinny Love - by Bon Iver,song_5,0.4666666666666667
gemma2-9b-it,656595,Let's Get It On - by Marvin Gaye,song_5,0.15
gemma2-9b-it,656595,Mr. Brightside - by The Killers,song_5,0.08333333333333334
gemma2-9b-it,656595,Sexual Healing - by Marvin Gaye,song_5,0.11666666666666667
gemma2-9b-it,656595,Uptown Funk - by Mark Ronson ft. Bruno Mars,song_5,0.016666666666666666
gemma2-9b-it,659472,Bohemian Rhapsody - by Queen,song_5,-0.016666666666666666
gemma2-9b-it,659472,Party Rock Anthem - by LMFAO,song_5,-6.938893903907228e-18
gemma2-9b-it,659472,Stairway to Heaven - by Led Zeppelin,song_5,0.15
gemma2-9b-it,659472,Teenage Dream - by Katy Perry,song_5,-0.05
gemma2-9b-it,689590,HUMBLE. - by Kendrick Lamar,song_5,0.2833333333333333
gemma2-9b-it,689590,Happy - by Pharrell Williams,song_5,0.11666666666666665
gemma2-9b-it,689590,The Hills - by The Weeknd,song_5,0.25
gemma2-9b-it,689590,Uptown Funk - by Mark Ronson ft. Bruno Mars,song_5,0.09999999999999999
gemma2-9b-it,693751,Creep - by Radiohead,song_5,-0.18333333333333332
gemma2-9b-it,693751,Good Feeling - by Flo Rida,song_5,-0.03333333333333333
gemma2-9b-it,693751,Hallelujah - by Leonard Cohen,song_5,-0.016666666666666666
gemma2-9b-it,693751,Uptown Funk - by Mark Ronson ft. Bruno Mars,song_5,-0.21666666666666665
gemma2-9b-it,699107,Bohemian Rhapsody - by Queen,song_5,0.3
gemma2-9b-it,699107,Party in the U.S.A. - by Miley Cyrus,song_5,-0.11666666666666667
gemma2-9b-it,699107,Stairway to Heaven - by Led Zeppelin,song_5,0.2333333333333333
gemma2-9b-it,699107,The Greatest - by Sia,song_5,0.23333333333333334
gemma2-9b-it,701065,Can't Hold Us - by Macklemore & Ryan Lewis feat. Ray Dalton,song_5,-0.016666666666666666
gemma2-9b-it,701065,Clair de Lune - by Claude Debussy,song_5,-0.06666666666666667
gemma2-9b-it,701065,Hallelujah - by Leonard Cohen,song_5,0.21666666666666667
gemma2-9b-it,701065,Titanium - by David Guetta feat. Sia,song_5,-0.01666666666666667
gemma2-9b-it,727748,Clair de Lune - by Claude Debussy,song_5,-0.03333333333333333
gemma2-9b-it,727748,Someone Like You - by Adele,song_5,0.13333333333333333
gemma2-9b-it,727748,The Anthem - by Good Charlotte,song_5,0.2833333333333333
gemma2-9b-it,727748,Welcome to the Black Parade - by My Chemical Romance,song_5,0.03333333333333335
gemma2-9b-it,727909,Despacito - by Luis Fonsi ft. Daddy Yankee,song_5,0.5499999999999999
gemma2-9b-it,727909,Fallen Angels - by Black Veil Brides,song_5,0.5166666666666666
gemma2-9b-it,727909,Happy - by Pharrell Williams,song_5,0.2833333333333333
gemma2-9b-it,727909,The Diary of Jane - by Breaking Benjamin,song_5,0.8166666666666665
gemma2-9b-it,750353,Drop It Low - by Ester Dean,song_5,0.18333333333333332
gemma2-9b-it,750353,Hallelujah - by Leonard Cohen,song_5,0.03333333333333334
gemma2-9b-it,750353,Someone Like You - by Adele,song_5,0.08333333333333334
gemma2-9b-it,750353,Turn Down for What - by DJ Snake & Lil Jon,song_5,-0.03333333333333333
gemma2-9b-it,751832,Blurred Lines - by Robin Thicke ft. T.I. and Pharrell,song_5,-0.05
gemma2-9b-it,751832,Bohemian Rhapsody - by Queen,song_5,0.35
gemma2-9b-it,751832,Stairway to Heaven - by Led Zeppelin,song_5,0.2833333333333333
gemma2-9b-it,751832,Thrift Shop - by Macklemore & Ryan Lewis ft. Wanz,song_5,0.13333333333333333
gemma2-9b-it,755179,Bad and Boujee - by Migos feat. Lil Uzi Vert,song_5,0.11666666666666665
gemma2-9b-it,755179,Bohemian Rhapsody - by Queen,song_5,0.18333333333333332
gemma2-9b-it,755179,HUMBLE. - by Kendrick Lamar,song_5,0.03333333333333333
gemma2-9b-it,755179,Someone Like You - by Adele,song_5,0.18333333333333332
gemma2-9b-it,783397,Electric Feel - by MGMT,song_5,0.016666666666666666
gemma2-9b-it,783397,Mr. Brightside - by The Killers,song_5,-0.05
gemma2-9b-it,783397,Seven Nation Army - by The White Stripes,song_5,0.016666666666666666
gemma2-9b-it,783397,The Night We Met - by Lord Huron,song_5,0.016666666666666666
gemma2-9b-it,808716,All We Got - by Chance The Rapper,song_5,-0.08333333333333334
gemma2-9b-it,808716,Bohemian Rhapsody - by Queen,song_5,0.3
gemma2-9b-it,808716,Broccoli - by D.R.A.M. feat. Lil Yachty,song_5,0.06666666666666667
gemma2-9b-it,808716,Fake Plastic Trees - by Radiohead,song_5,0.03333333333333333
gemma2-9b-it,828407,Despacito - by Luis Fonsi ft. Daddy Yankee,song_5,0.41666666666666663
gemma2-9b-it,828407,Happy - by Pharrell Williams,song_5,0.0
gemma2-9b-it,828407,Somebody's Watching Me - by Rockwell,song_5,0.016666666666666666
gemma2-9b-it,828407,This Is Halloween - by Danny Elfman,song_5,0.0
gemma2-9b-it,833690,Bohemian Rhapsody - by Queen,song_5,0.19999999999999998
gemma2-9b-it,833690,Closer - by The Chainsmokers ft. Halsey,song_5,0.03333333333333333
gemma2-9b-it,833690,Malibu - by Miley Cyrus,song_5,0.06666666666666667
gemma2-9b-it,833690,November Rain - by Guns N' Roses,song_5,0.06666666666666667
gemma2-9b-it,838431,Bohemian Rhapsody - by Queen,song_5,0.016666666666666666
gemma2-9b-it,838431,Coming of Age - by Foster the People,song_5,0.25
gemma2-9b-it,838431,Shelter Song - by  Temples,song_5,0.3
gemma2-9b-it,838431,Stairway to Heaven - by Led Zeppelin,song_5,-0.04999999999999999
gemma2-9b-it,858725,Amazing Grace - by Traditional,song_5,0.16666666666666666
gemma2-9b-it,858725,Be Thou My Vision - by Celtic Thunder,song_5,0.05
gemma2-9b-it,858725,Bohemian Rhapsody - by Queen,song_5,0.21666666666666667
gemma2-9b-it,858725,Lose Yourself - by Eminem,song_5,-0.1
gemma2-9b-it,901210,Battery - by Metallica,song_5,0.5666666666666667
gemma2-9b-it,901210,Bohemian Rhapsody - by Queen,song_5,0.21666666666666665
gemma2-9b-it,901210,Hallelujah - by Leonard Cohen,song_5,-0.03333333333333333
gemma2-9b-it,901210,Master of Puppets - by Metallica,song_5,0.18333333333333332
gemma2-9b-it,901826,Bohemian Rhapsody - by Queen,song_5,0.4
gemma2-9b-it,901826,Closer - by The Chainsmokers ft. Halsey,song_5,0.2833333333333333
gemma2-9b-it,901826,Stairway to Heaven - by Led Zeppelin,song_5,0.25
gemma2-9b-it,901826,The Nights - by Avicii,song_5,0.31666666666666665
gemma2-9b-it,901947,Bohemian Rhapsody - by Queen,song_5,0.06666666666666667
gemma2-9b-it,901947,Don't Stop Believin' - by Journey,song_5,-0.06666666666666667
gemma2-9b-it,901947,Hallelujah - by Leonard Cohen,song_5,0.21666666666666667
gemma2-9b-it,901947,Show Me Love - by Robin S.,song_5,0.31666666666666665
gemma2-9b-it,902402,Bohemian Rhapsody - by Queen,song_5,0.5166666666666666
gemma2-9b-it,902402,Get Ur Freak On - by Missy Elliott,song_5,0.5666666666666667
gemma2-9b-it,902402,Hallelujah - by Leonard Cohen,song_5,0.25
gemma2-9b-it,902402,Ignition (Remix) - by R. Kelly,song_5,0.31666666666666665
gemma2-9b-it,913475,Bohemian Rhapsody - by Queen,song_5,0.3833333333333333
gemma2-9b-it,913475,California Love - by 2Pac feat. Dr. Dre,song_5,0.0
gemma2-9b-it,913475,Mr. Brightside - by The Killers,song_5,-0.1
gemma2-9b-it,913475,The Next Episode - by Dr. Dre feat. Snoop Dogg,song_5,0.0
gemma2-9b-it,918267,Cruise - by Florida Georgia Line,song_5,0.21666666666666667
gemma2-9b-it,918267,Die a Happy Man - by Thomas Rhett,song_5,-0.06666666666666668
gemma2-9b-it,918267,Dirt Road Anthem - by Jason Aldean,song_5,0.21666666666666667
gemma2-9b-it,918267,I'm Gonna Miss Her (The Fishin' Song) - by Brad Paisley,song_5,0.21666666666666667
gemma2-9b-it,924282,Cherry Wine - by Hozier,song_5,0.13333333333333333
gemma2-9b-it,924282,Happy - by Pharrell Williams,song_5,0.16666666666666666
gemma2-9b-it,924282,Ophelia - by The Lumineers,song_5,0.0
gemma2-9b-it,924282,Uptown Funk - by Mark Ronson ft. Bruno Mars,song_5,0.21666666666666667
gemma2-9b-it,935018,Bohemian Rhapsody - by Queen,song_5,0.08333333333333331
gemma2-9b-it,935018,Diamonds - by Rihanna,song_5,-0.06666666666666665
gemma2-9b-it,935018,Stairway to Heaven - by Led Zeppelin,song_5,0.18333333333333332
gemma2-9b-it,935018,We Found Love (feat. Calvin Harris) - by Rihanna,song_5,0.0
gemma2-9b-it,950280,Bohemian Rhapsody - by Queen,song_5,0.23333333333333334
gemma2-9b-it,950280,"September - by Earth, Wind & Fire",song_5,0.11666666666666665
gemma2-9b-it,950280,Stairway to Heaven - by Led Zeppelin,song_5,0.3
gemma2-9b-it,950280,Uptown Funk - by Mark Ronson ft. Bruno Mars,song_5,-0.016666666666666666
gemma2-9b-it,961992,Bohemian Rhapsody - by Queen,song_5,0.16666666666666666
gemma2-9b-it,961992,Cruise - by Florida Georgia Line,song_5,0.2333333333333333
gemma2-9b-it,961992,Lose Yourself to Dance - by Daft Punk ft. Pharrell Williams,song_5,0.05
gemma2-9b-it,961992,"Take Me Home, Country Roads - by John Denver",song_5,0.7999999999999999
gemma2-9b-it,970319,Despacito - by Luis Fonsi ft. Daddy Yankee,song_5,0.4666666666666667
gemma2-9b-it,970319,Happy - by Pharrell Williams,song_5,0.19999999999999998
gemma2-9b-it,970319,Now We Are Free - by Hans Zimmer,song_5,-0.016666666666666673
gemma2-9b-it,970319,Time - by Hans Zimmer,song_5,0.25
gemma2-9b-it,976557,Mr. Brightside - by The Killers,song_5,0.16666666666666666
gemma2-9b-it,976557,Ramblin' Man - by The Allman Brothers Band,song_5,-0.06666666666666667
gemma2-9b-it,976557,The Boxer - by Simon & Garfunkel,song_5,0.31666666666666665
gemma2-9b-it,976557,Uptown Funk - by Mark Ronson ft. Bruno Mars,song_5,6.938893903907228e-18
gemma2-9b-it,978945,Bohemian Rhapsody - by Queen,song_5,0.13333333333333333
gemma2-9b-it,978945,Mr. Brightside - by The Killers,song_5,0.16666666666666666
gemma2-9b-it,978945,Sweet Child o' Mine - by Guns N' Roses,song_5,0.06666666666666665
gemma2-9b-it,978945,Take On Me - by a-ha,song_5,-0.05
gemma2-9b-it,989414,Electric Feel - by MGMT,song_5,0.13333333333333333
gemma2-9b-it,989414,Lost in My Mind - by The Head and the Heart,song_5,0.01666666666666667
gemma2-9b-it,989414,Mr. Brightside - by The Killers,song_5,0.25
gemma2-9b-it,989414,Seven Nation Army - by The White Stripes,song_5,0.3833333333333333
gpt-4o-2024-08-06,12377,Antidote - by Travis Scott,song_5,0.21666666666666665
gpt-4o-2024-08-06,12377,Rolling in the Deep - by Adele,song_5,0.16666666666666666
gpt-4o-2024-08-06,12377,Shape of You - by Ed Sheeran,song_5,-0.11666666666666665
gpt-4o-2024-08-06,12377,Ultimate - by Denzel Curry,song_5,0.016666666666666666
gpt-4o-2024-08-06,39560,Fix You - by Coldplay,song_5,0.05
gpt-4o-2024-08-06,39560,Happy - by Pharrell Williams,song_5,-0.05
gpt-4o-2024-08-06,39560,Someone Like You - by Adele,song_5,-0.06666666666666667
gpt-4o-2024-08-06,39560,Uptown Funk - by Mark Ronson ft. Bruno Mars,song_5,-0.16666666666666666
gpt-4o-2024-08-06,47551,Blinding Lights - by The Weeknd,song_5,0.15
gpt-4o-2024-08-06,47551,Shape of You - by Ed Sheeran,song_5,0.0
gpt-4o-2024-08-06,47551,So What - by Miles Davis,song_5,0.25
gpt-4o-2024-08-06,47551,Take Five - by The Dave Brubeck Quartet,song_5,0.18333333333333332
gpt-4o-2024-08-06,66462,Happy - by Pharrell Williams,song_5,-0.15
gpt-4o-2024-08-06,66462,Someone Like You - by Adele,song_5,-0.21666666666666665
gpt-4o-2024-08-06,66462,The Sound of Silence - by Simon & Garfunkel,song_5,-0.05
gpt-4o-2024-08-06,66462,Uptown Funk - by Mark Ronson ft. Bruno Mars,song_5,-0.03333333333333333
gpt-4o-2024-08-06,70116,Electric Feel - by MGMT,song_5,-0.13333333333333333
gpt-4o-2024-08-06,70116,Retrograde - by James Blake,song_5,0.8499999999999999
gpt-4o-2024-08-06,70116,Shake It Off - by Taylor Swift,song_5,0.23333333333333334
gpt-4o-2024-08-06,70116,Uptown Funk - by Mark Ronson ft. Bruno Mars,song_5,0.4666666666666667
gpt-4o-2024-08-06,72304,Bohemian Rhapsody - by Queen,song_5,0.19999999999999998
gpt-4o-2024-08-06,72304,Clair de Lune - by Claude Debussy,song_5,0.16666666666666666
gpt-4o-2024-08-06,72304,Shut Up and Dance - by WALK THE MOON,song_5,-0.11666666666666667
gpt-4o-2024-08-06,72304,Uptown Funk - by Mark Ronson ft. Bruno Mars,song_5,-0.1
gpt-4o-2024-08-06,97461,Happy - by Pharrell Williams,song_5,0.0
gpt-4o-2024-08-06,97461,Head in the Ceiling Fan - by Title Fight,song_5,0.11666666666666665
gpt-4o-2024-08-06,97461,Uptown Funk - by Mark Ronson ft. Bruno Mars,song_5,-0.16666666666666666
gpt-4o-2024-08-06,97461,Your Graduation - by Modern Baseball,song_5,0.016666666666666663
gpt-4o-2024-08-06,101440,Scars - by James Bay,song_5,0.016666666666666673
gpt-4o-2024-08-06,101440,Shape of You - by Ed Sheeran,song_5,0.016666666666666666
gpt-4o-2024-08-06,101440,Uptown Funk - by Mark Ronson ft. Bruno Mars,song_5,0.13333333333333333
gpt-4o-2024-08-06,101440,Us - by James Bay,song_5,-0.016666666666666666
gpt-4o-2024-08-06,105584,Bohemian Rhapsody - by Queen,song_5,0.05
gpt-4o-2024-08-06,105584,God's Not Dead (Like a Lion) - by Newsboys,song_5,0.13333333333333333
gpt-4o-2024-08-06,105584,Shape of You - by Ed Sheeran,song_5,0.0
gpt-4o-2024-08-06,105584,Who You Say I Am - by Hillsong Worship,song_5,-0.06666666666666667
gpt-4o-2024-08-06,108488,Heartbeats - by José González,song_5,0.5166666666666666
gpt-4o-2024-08-06,108488,Holocene - by Bon Iver,song_5,0.11666666666666665
gpt-4o-2024-08-06,108488,Thunderstruck - by AC/DC,song_5,0.3
gpt-4o-2024-08-06,108488,Uptown Funk - by Mark Ronson ft. Bruno Mars,song_5,0.21666666666666667
gpt-4o-2024-08-06,121994,Back to December - by Taylor Swift,song_5,0.26666666666666666
gpt-4o-2024-08-06,121994,Bohemian Rhapsody - by Queen,song_5,0.0
gpt-4o-2024-08-06,121994,Hotline Bling - by Drake,song_5,0.43333333333333335
gpt-4o-2024-08-06,121994,Shape of You - by Ed Sheeran,song_5,0.31666666666666665
gpt-4o-2024-08-06,122684,Bohemian Rhapsody - by Queen,song_5,0.19999999999999998
gpt-4o-2024-08-06,122684,Don't Let Me Down - by The Chainsmokers,song_5,0.08333333333333333
gpt-4o-2024-08-06,122684,Symphony No. 5 - by Ludwig van Beethoven,song_5,0.18333333333333332
gpt-4o-2024-08-06,122684,This Girl - by Kungs vs Cookin' on 3 Burners,song_5,0.09999999999999999
gpt-4o-2024-08-06,124069,Budapest - by George Ezra,song_5,-0.03333333333333333
gpt-4o-2024-08-06,124069,Heartbeats - Acoustic - by José González,song_5,0.18333333333333332
gpt-4o-2024-08-06,124069,Thunderstruck - by AC/DC,song_5,0.06666666666666667
gpt-4o-2024-08-06,124069,Uptown Funk - by Mark Ronson ft. Bruno Mars,song_5,0.05
gpt-4o-2024-08-06,126329,Can't Stop the Feeling! - by Justin Timberlake,song_5,0.016666666666666666
gpt-4o-2024-08-06,126329,Someone Like You - by Adele,song_5,0.05
gpt-4o-2024-08-06,126329,The Sound of Silence - by Simon & Garfunkel,song_5,-0.1
gpt-4o-2024-08-06,126329,Uptown Funk - by Mark Ronson ft. Bruno Mars,song_5,0.016666666666666666
gpt-4o-2024-08-06,127088,Clair de Lune - by Claude Debussy,song_5,0.18333333333333332
gpt-4o-2024-08-06,127088,Flight of the Bumblebee - by Rimsky-Korsakov,song_5,0.16666666666666666
gpt-4o-2024-08-06,127088,I Will Survive - by Gloria Gaynor,song_5,-0.15
gpt-4o-2024-08-06,127088,Sweet Caroline - by Neil Diamond,song_5,0.13333333333333333
gpt-4o-2024-08-06,129906,Bohemian Rhapsody - by Queen,song_5,0.0
gpt-4o-2024-08-06,129906,Jingle Bells - by Bing Crosby,song_5,0.0
gpt-4o-2024-08-06,129906,Safe and Sound - by Capital Cities,song_5,0.11666666666666665
gpt-4o-2024-08-06,129906,Wake Me Up - by Avicii,song_5,-0.05
gpt-4o-2024-08-06,136224,Ain't No Mountain High Enough - by Marvin Gaye & Tammi Terrell,song_5,-0.3333333333333333
gpt-4o-2024-08-06,136224,Blinding Lights - by The Weeknd,song_5,0.0
gpt-4o-2024-08-06,136224,My Girl - by The Temptations,song_5,-0.11666666666666665
gpt-4o-2024-08-06,136224,Shape of You - by Ed Sheeran,song_5,-0.15
gpt-4o-2024-08-06,138649,Heartbeats - by José González,song_5,-0.06666666666666667
gpt-4o-2024-08-06,138649,Holocene - by Bon Iver,song_5,0.11666666666666665
gpt-4o-2024-08-06,138649,Party in the USA - by Miley Cyrus,song_5,0.06666666666666667
gpt-4o-2024-08-06,138649,Uptown Funk - by Mark Ronson ft. Bruno Mars,song_5,0.13333333333333333
gpt-4o-2024-08-06,148000,Lullaby - by The Cure,song_5,0.1
gpt-4o-2024-08-06,148000,Sleep - by My Chemical Romance,song_5,0.1
gpt-4o-2024-08-06,148000,Wake Up - by Arcade Fire,song_5,0.26666666666666666
gpt-4o-2024-08-06,148000,Wake Up - by Rage Against the Machine,song_5,0.19999999999999998
gpt-4o-2024-08-06,157594,Animals - by Martin Garrix,song_5,-0.09999999999999999
gpt-4o-2024-08-06,157594,Shape of You - by Ed Sheeran,song_5,-0.03333333333333333
gpt-4o-2024-08-06,157594,Someone Like You - by Adele,song_5,0.41666666666666663
gpt-4o-2024-08-06,157594,Titanium (feat. Sia) - by David Guetta,song_5,0.36666666666666664
gpt-4o-2024-08-06,170573,Body Like a Back Road - by Sam Hunt,song_5,-0.19999999999999998
gpt-4o-2024-08-06,170573,Bohemian Rhapsody - by Queen,song_5,-0.2333333333333333
gpt-4o-2024-08-06,170573,Congratulations - by Post Malone,song_5,-0.08333333333333334
gpt-4o-2024-08-06,170573,Jingle Bells - by Bing Crosby,song_5,0.09999999999999999
gpt-4o-2024-08-06,172412,Bohemian Rhapsody - by Queen,song_5,-0.05
gpt-4o-2024-08-06,172412,Can't Stop the Feeling! - by Justin Timberlake,song_5,0.21666666666666667
gpt-4o-2024-08-06,172412,Ride - by Twenty One Pilots,song_5,0.8499999999999999
gpt-4o-2024-08-06,172412,Someone Like You - by Adele,song_5,0.23333333333333334
gpt-4o-2024-08-06,173203,Clair de Lune - by Claude Debussy,song_5,0.13333333333333333
gpt-4o-2024-08-06,173203,Enter Sandman - by Metallica,song_5,0.06666666666666665
gpt-4o-2024-08-06,173203,Love Me Like You Do - by Ellie Goulding,song_5,0.0
gpt-4o-2024-08-06,173203,Shout Out to My Ex - by Little Mix,song_5,0.25
gpt-4o-2024-08-06,202997,Bohemian Rhapsody - by Queen,song_5,0.21666666666666667
